Cemento_cal_y_yeso;c-prodminnomet
Articulos_de_hormigon_cemento_y_yeso_y_otros_productos_minerales_no_metalicos;c-prodminnomet
Productos_Basicos_de_Hierro_y_Acero;c-prodmet
Productos_primarios_de_aluminio_zinc_oro_plata_y_otros_semiacabados_por_un_proceso_de_fundicion;c-prodmet
Productos_metalicos_para_uso_estructural_tanques_depositos_recipientes_de_metal_y_generadores_de_vapor;c-prodmet
Otros_productos_de_metal;c-prodmet
Componentes_y_tableros_electronicos_computadoras_y_equipo_periferico;c-computadoras
Equipos_de_comunicaciones_y_aparatos_electronicos_de_consumo;c-maq
Equipo_de_medicion_prueba_navegacion_y_control_y_de_relojes;c-maq
Equipo_de_irradiacion_electronico_medico_y_terapeutico;c-maq
Instrumentos_opticos_fotografico_soportes_magneticos_y_opticos;c-maq
Motores_generadores_transformadores_electricos_aparatos_de_distribucion_y_control_de_la_energia_electrica;c-maq
Pilas_baterias_acumuladores_cables_y_dispositivos_de_cableado;c-maq
Equipo_electrico_de_iluminacion;c-maq
Refrigeradoras_cocinas_lavadoras_y_otros_aparatos_de_uso_domestico;c-maq
Otros_tipos_de_equipo_electrico;c-maq
Maquinaria_de_uso_general_y_especial_partes_y_piezas;c-maq
Vehiculos_automotores_carrocerias_remolques_y_semirremolques;c-vehiculos
Partes_y_piezas_para_vehiculos_automotores;c-vehiculos
Otros_tipos_de_equipo_de_transporte;c-vehiculos
Muebles_de_madera;c-otrmnf
Muebles_de_otro_tipo_de_material_excepto_de_piedra_hormigon_y_ceramica;c-otrmnf
Instrumentos_y_suministros_medicos_y_dentales;c-maq
Otros_productos_manufactureros;c-otrmnf
Desperdicios_y_desechos;c-otrmnf
Servicios_de_reparacion_e_instalacion_de_maquinaria_y_equipo;c-otrsvc
Servicios_de_manufactura;c-svcmnf
Energia_electrica_gas_vapor_y_aire_acondionado;c-elegas
Agua_potable_y_alcantarillado;c-agua
Servicio_de_recogida_tratamiento_y_eliminacion_de_desechos;c-otrsvc
Servicios_de_proteccion_del_medio_ambiente;c-otrsvc
Edificaciones_residenciales;c-cns
Edificaciones_no_residenciales;c-cns
Carreteras_y_vias_ferreas;c-cns
Construccion_de_proyectos_de_servicio_publico_y_otras_obras_de_ingenieria_civil2;c-cns
Servicios_especiales_y_generales_de_la_construccion;c-cns
Servicios_de_Comercio;c-comercio
Mantenimiento_y_reparacion_de_vehiculos_automotores2;c-comercio
Servicios_de_transporte_por_ferrocarril;c-trns
Servicios_de_transporte_terrestre_de_pasajeros_excepto_taxis;c-trns
Servicio_de_taxis;c-trns
Transporte_de_carga;c-trns
Transporte_de_pasajeros_por_via_maritima_y_aerea;c-trns
Servicios_de_almacenamiento_y_deposito;c-trns
Servicios_de_estacionamientos;c-trns
Otros_servicios_vinculados_con_transporte;c-trns
Carga_y_descarga;c-trns
Otros_servicios_de_apoyo_al_transporte;c-trns
Servicios_postales_y_de_mensajeria;c-otrsvc
Servicios_de_alojamiento;c-hotelrest
Servicio_de_suministro_de_comida_y_bebidas;c-hotelrest
Servicios_de_radio_de_television_peliculas_videos_y_otros_afines;c-otrsvc
Servicios_de_telefonia;c-com
Servicios_de_internet;c-com
Otros_servicios_de_telecomunicaciones;c-com
Servicios_de_informacion_programacion_y_consultoria_informatica_excepto_edicion_de_programas_informaticos_y_afines;c-svcprf
Servicios_de_banca_central;c-fin
Otros_servicios_explicitos_de_intermediacion_monetaria;c-fin
Servicios_de_intermediacion_financiera_medidos_indirectamente_SIFMI;c-fin
Otros_servicios_financieros_y_de_banca_de_inversion;c-fin
Servicios_de_seguros_reaseguros_y_fondos_de_pensiones;c-fin
Servicios_auxiliares_de_la_intermediacion_monetaria_y_financiera;c-fin
Servicios_auxiliares_de_seguros_y_fondos_de_pensiones;c-fin
Servicios_de_alquiler_de_viviendas;c-otrsvc
Servicios_de_alquiler_de_inmuebles_no_residenciales_y_otros_servicios_inmobiliarios;c-otrsvc
Servicios_juridicos;c-svcprf
Servicios_de_contabilidad_consultoria_fiscal_y_otros;c-svcprf
Servicios_de_consultoria_en_gestion_financiera_recursos_humanos_mercadeo_oficinas_principales_y_afines;c-svcprf
Servicios_de_arquitectura_ingenieria_y_conexos;c-svcprf
Servicios_de_investigacion_cientifica_y_desarrollo;c-svcprf
Servicios_de_publicidad_provision_de_espacios_de_publicidad_y_estudios_de_mercado;c-svcprf
Otros_servicios_profesionales_cientificos_y_tecnicos;c-svcprf
Servicios_veterinarios;c-otrsvc
Servicios_de_alquiler_de_automotores_maquinaria_y_equipo;c-otrsvc
Alquiler_y_arrendamiento_de_licencias_derechos_de_autor_patentes_y_franquicias;c-otrsvc
Otros_servicios_de_alquiler;c-otrsvc
Servicios_de_agencias_de_empleo;c-otrsvc
Servicios_de_agencias_de_viajes_operadores_turisticos_servicios_de_reservas_y_actividades_conexas;c-otrsvc
Servicios_de_seguridad_e_investigacion;c-otrsvc
Limpieza_de_edificios_y_cuidado_del_paisaje_y_mantenimiento;c-otrsvc
Servicios_administrativos_y_de_apoyo_de_oficina_y_otras_actividades_de_apoyo_a_las_empresas;c-otrsvc
Servicios_publicos_generales_del_gobierno;c-admpub
Servicios_a_la_comunidad_en_general;c-otrsvc
Servicios_administrativos_de_los_regimenes_de_seguridad_social_obligatoria;c-otrsvc
Servicios_de_ensenanza;c-edu
Servicios_de_atencion_de_la_salud_humana_y_de_asistencia_social;c-salud
Servicios_artisticos_de_entretenimiento_y_recreativos;c-otrsvc
Servicios_de_asociaciones_empresariales_profesionales_sindicatos_politicas_y_afines;c-otrsvc
Servicios_de_reparacion_de_computadoras_efectos_personales_y_enseres_domesticos;c-otrsvc
Servicios_de_lavado_secado_y_limpieza_de_prendas;c-otrsvc
Servicios_de_peluqueria_y_otros_tratamientos_de_belleza;c-otrsvc
Servicios_funerarios_y_conexos;c-otrsvc
Otros_servicios;c-otrsvc
Servicios_domesticos;c-domest
Margen_dist_prod_nacionales;marg-d
Margen_dist_importaciones;marg-m
Margen_dist_exportaciones;marg-e
Trabajo_asalariado_no_calificado;f-lab-asal-n
Trabajo_asalariado_semi_calificado;f-lab-asal-s
Trabajo_asalariado_calificado;f-lab-asal-t
Trabajo_no_asalariado_no_calificado;f-lab-nasal-n
Trabajo_no_asalariado_semi_calificado;f-lab-nasal-s
Trabajo_no_asalariado_calificado;f-lab-nasal-t
Capital;f-cap
Tierra;f-land
Recurso_Natural_Silvicultura;f-for
Recurso_Natural_Pesca;f-fsh
Recurso_Natural_Mineria;f-ext
Cont_seg_social_no_calificado;cssoc-asal-n
Cont_seg_social_semi_calificado;cssoc-asal-s
Cont_seg_social_calificado;cssoc-asal-t
Impuesto_actividades;tax-act
Impuesto_al_valor_agregado;tax-vat
Impuesto_importaciones;tax-imp
Impuesto_exportaciones;tax-exp
Impuesto_productos;tax-com
Subsidio_productos;sub-com
Impuesto_directo;tax-dir
Hogares_rurales;hhd-rur
Hogares_urbanos;hhd-urb
ISFLSH;isflsh
Empresas;ent
Gobierno;gov
Resto_del_mundo;row
Ahorro;sav
Inversion_no_gobierno;invng
Inversion_gobierno;invg
Variacion_existencias;dstk
Total;total
